"","Y_mean_mean","Y_pred_mean","Y_mean_cred_lower","Y_mean_cred_upper","Y_pred_cred_lower","Y_pred_cred_upper","dsid","x","dfnames"
"164",300.448102145421,300.989173274493,272.045680322688,329.302465484641,21.2894851122574,578.309513395693,1,2509,"1Dg"
"165",300.466688275865,299.646736908902,272.063740383319,329.332681133785,20.7415441942452,579.523764716944,1,2510,"1Dg"
"166",301.344741750455,302.045679597233,272.68045139386,330.531987958262,26.005933123026,582.171065710968,1,2558,"1Dg"
"167",301.470528088461,301.575526983466,272.776724364885,330.759278663634,23.6994311681282,581.225428108685,1,2565,"1Dg"
"168",301.8445150999,304.167683871641,273.015559964501,331.241441391752,22.8329568721743,583.339393056364,1,2586,"1Dg"
"169",301.950449639246,302.671377783821,273.086569795243,331.370934724821,28.0212930379607,578.844136361465,1,2592,"1Dg"
"170",302.387520325153,303.645398365619,273.384760818904,331.985557320001,21.2802322467212,578.497978729863,1,2617,"1Dg"
"171",302.629277522071,302.931179849557,273.51961540658,332.280629031394,22.8242168459472,585.329353365973,1,2631,"1Dg"
"172",302.970975113636,303.148352534947,273.743767909899,332.760203745771,21.1038040927155,580.187400740226,1,2651,"1Dg"
"173",304.776515630349,304.784451338549,274.885111882053,335.320216023769,25.0670284353223,585.254307809551,1,2761,"1Dg"
"174",305.388195757263,305.315567756189,275.287943856588,336.301372784221,25.8596680407007,588.442009164543,1,2800,"1Dg"
"175",305.588938082668,305.667800104801,275.419331164089,336.618902615879,24.3708228849916,587.226685966756,1,2813,"1Dg"
"176",306.286971885366,307.579406499538,275.884334377071,337.694856089582,30.1764895229477,590.333405657064,1,2859,"1Dg"
"177",306.480843830324,307.067665434334,275.994303468526,337.942910700483,28.9153821766537,588.45072720676,1,2872,"1Dg"
"178",306.569827696085,305.65568366959,276.042770119784,338.093861597018,24.2632165276513,587.902518162204,1,2878,"1Dg"
"179",306.599419869591,305.943758491378,276.056114405664,338.125403910168,26.0176152809648,587.311762932653,1,2880,"1Dg"
